,EXT_SOURCE_2,EXT_SOURCE_3,CREDIT_TO_ANNUITY_RATIO,DAYS_BIRTH,PROPORTION_LIFE_EMPLOYED,CREDIT_TO_ANNUITY_RATIO_BY_AGE,DAYS_ID_PUBLISH,DAYS_REGISTRATION,DAYS_EMPLOYED,DAYS_LAST_PHONE_CHANGE,INCOME_TO_ANNUITY_RATIO_BY_AGE,AMT_ANNUITY,INCOME_TO_ANNUITY_RATIO,INCOME_TO_CREDIT_RATIO,AMT_CREDIT,REGION_POPULATION_RELATIVE,AMT_GOODS_PRICE,INCOME_TO_FAMILYSIZE_RATIO,AMT_INCOME_TOTAL,HOUR_APPR_PROCESS_START,AMT_REQ_CREDIT_BUREAU_YEAR,OBS_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,CNT_FAM_MEMBERS,AMT_REQ_CREDIT_BUREAU_QRT
298407,0.5286661479497122,0.746300213050371,20.785699438786114,-19514,0.00522701650097366,-405612.1388484722,-3048,-10206.0,-102.0,-2515.0,-73010.184992725,43299.0,3.7414258989815012,0.18,900000.0,0.010556,900000.0,162000.0,162000.0,10,1.0,2.0,2.0,1.0,0.0
175481,0.3935007028332477,0.4489622731076524,27.83964365256125,-11904,0.1322244623655914,-331403.1180400891,-3744,-2617.0,-1574.0,-1914.0,-39768.374164810695,24246.0,3.3407572383073503,0.12,675000.0,0.020246,675000.0,81000.0,81000.0,10,0.0,1.0,1.0,1.0,0.0
234561,0.09661003677488056,0.4329616670974407,23.47380281690141,-11042,0.07770331461691722,-259197.7307042253,-1929,-1405.0,-858.0,-776.0,-62208.45070422535,23962.5,5.633802816901407,0.24000384006144102,562491.0,0.018029,454500.0,33750.0,135000.0,8,0.0,2.0,2.0,4.0,0.0
111728,0.7205256825273019,0.8061492814355136,17.868279569892472,-14282,0.37361714045651867,-255194.76881720428,-4151,-2469.0,-5336.0,0.0,-56459.519291587596,56916.0,3.9531941808981657,0.2212408959371322,1016991.0,0.018634,909000.0,112500.0,225000.0,13,3.0,0.0,0.0,2.0,0.0
135487,0.2578151125700884,0.4614823912998385,27.666298098186644,-20583,0.1158312996800002,-569455.4137549757,-4104,-2806.0,-2384.155641313444,-1630.0,-113793.67536488279,20349.0,5.5285272003538255,0.19982894642186289,562981.5,0.005313,486000.0,56250.0,112500.0,13,3.0,1.0,1.0,2.0,0.0
89746,0.2867155736297268,0.2822484337007223,15.64945226917058,-15409,0.3288986955675255,-241142.41001564945,-4745,-7307.0,-5068.0,-2144.0,-160761.60667709965,8626.5,10.432968179447052,0.6666666666666666,135000.0,0.009549,135000.0,30000.0,90000.0,10,0.0,1.0,1.0,3.0,0.0
160700,0.6605936907843571,0.5709165417729987,20.37809727745488,-16138,0.049386541083157764,-328861.7338635669,-3926,-10181.0,-797.0,-1989.0,-123416.94707861732,14710.5,7.647598654022637,0.3752852167647412,299772.0,0.010276,247500.0,37500.0,112500.0,14,0.0,1.0,1.0,3.0,0.0
22590,0.5347643587402452,0.5108556388496169,22.13102740729884,-11599,0.1135442710578498,-256697.7868972593,-3880,-3880.0,-1317.0,-2392.0,-101999.12062142752,30703.5,8.793785724754507,0.3973509933774834,679500.0,0.0038179999999999998,679500.0,90000.0,270000.0,9,1.8999537571385068,0.0,0.0,3.0,0.26547538037573265
15237,0.4919006527923214,0.4048783643353997,37.56433765412583,-10661,0.1440765406622268,-400473.4037306355,-3343,-10646.0,-1536.0,-4.0,-84263.35757192539,14233.5,7.903888713246918,0.21040937247508756,534672.0,0.010643000000000001,423000.0,56250.0,112500.0,12,0.0,0.0,0.0,2.0,0.0
82428,0.05590608444567029,0.6754132910917112,13.712302017791275,-10259,0.10312895993761577,-140674.5064005207,-2464,-1376.0,-1058.0,-425.0,-77905.18550661749,20740.5,7.593838142764157,0.5537974683544303,284400.0,0.008068,225000.0,39375.0,157500.0,6,0.0,0.0,0.0,4.0,0.0
251166,0.14446082954771675,0.4014074137749511,17.197278911564627,-18097,0.09261203514394653,-311219.15646258503,-1655,-9531.0,-1676.0,-4.0,-164145.12471655328,9922.5,9.0702947845805,0.5274261603375527,170640.0,0.00702,135000.0,45000.0,90000.0,17,3.0,0.0,0.0,2.0,1.0
305975,0.6386489444729997,0.19747451156854226,20.0,-12448,0.04691516709511568,-248960.0,-4224,-6555.0,-584.0,-592.0,-217840.0,9000.0,17.5,0.875,180000.0,0.025164,180000.0,52500.0,157500.0,12,0.0,0.0,0.0,3.0,0.0
198627,0.6867588792065461,0.5108556388496169,20.0,-15099,0.28856215643420097,-301980.0,-157,-13336.0,-4357.0,-188.0,-150990.0,13500.0,10.0,0.5,270000.0,0.031329,270000.0,135000.0,135000.0,10,2.0,0.0,0.0,1.0,0.0
46401,0.5260444482449683,0.17560597946937906,34.087035564140436,-15097,0.15792247740037385,-514611.9759118282,-4082,-1378.0,-2384.155641313444,-769.0,-85768.66265197138,39604.5,5.6811725940234075,0.16666666666666666,1350000.0,0.030755,1350000.0,112500.0,225000.0,17,5.0,0.0,0.0,2.0,0.0
103115,0.44780889083061065,0.5226973172821112,20.0,-8586,0.05916608432331703,-171720.0,-1249,-194.0,-508.0,-782.0,-143100.0,6750.0,16.666666666666668,0.8333333333333334,135000.0,0.026392000000000002,135000.0,112500.0,112500.0,17,1.0,0.0,0.0,1.0,0.0
178774,0.3645956136818312,0.4596904504249018,14.784151389710232,-12588,0.1446615824594852,-186102.8976936724,-2578,-3728.0,-1821.0,-203.0,-55830.86930810172,15219.0,4.4352454169130695,0.3,225000.0,0.0105,225000.0,33750.0,67500.0,10,0.0,3.0,3.0,2.0,0.0
224474,0.7560957905236348,0.520897599048938,30.106368330464715,-16183,0.049002039176914036,-487211.35869191046,-1658,-5755.0,-793.0,-636.0,-222829.60413080893,26145.0,13.769363166953529,0.4573571616414549,787131.0,0.04622,679500.0,90000.0,360000.0,17,1.0,2.0,2.0,4.0,0.0
81562,0.6747169520415612,0.5108556388496169,25.71533832739777,-19920,0.05266064257028112,-512249.5394817635,-3080,-9181.0,-1049.0,-538.0,-122313.64362028734,36643.5,6.140243153628884,0.2387774594078319,942300.0,0.072508,675000.0,112500.0,225000.0,13,7.0,0.0,0.0,2.0,0.0
279423,0.2750254215438308,0.5108556388496169,16.298832057994357,-13215,0.3527052591751797,-215389.06564639547,-4703,-4065.0,-4661.0,-1657.0,-62535.74305275876,44694.0,4.7321788159484495,0.2903385223622436,728460.0,0.022625,675000.0,211500.0,211500.0,13,1.8999537571385068,0.0,0.0,1.0,0.26547538037573265
148542,0.7344865416037735,0.5726825047161584,30.998140111593305,-20666,0.05042098132197813,-640607.5635461872,-3531,-876.0,-1042.0,-761.0,-192182.26906385613,29034.0,9.299442033477991,0.3,900000.0,0.04622,900000.0,135000.0,270000.0,14,2.0,0.0,0.0,2.0,0.0
204835,0.7549244064379036,0.5108556388496169,9.523809523809524,-12364,0.2899547072144937,-117752.38095238096,-3087,-6506.0,-3585.0,-1349.0,-153078.09523809527,28350.0,12.38095238095238,1.3,270000.0,0.072508,270000.0,87750.0,351000.0,19,1.8999537571385068,0.0,0.0,4.0,0.26547538037573265
38585,0.15317020923726002,0.3893387918468769,19.18624123104775,-11031,0.08666485359441574,-211643.42701968766,-2396,-3691.0,-956.0,-46.0,-187219.95926680247,19885.5,16.972165648336727,0.8846008680883185,381528.0,0.0038130000000000004,315000.0,112500.0,337500.0,8,4.0,0.0,0.0,3.0,2.0
83082,0.4685867954048122,0.2032521136204725,20.0,-16332,0.11725446975263287,-326640.0,-4410,-7960.0,-1915.0,-1780.0,-163320.0,6750.0,10.0,0.5,135000.0,0.018029,135000.0,16875.0,67500.0,12,0.0,0.0,0.0,4.0,0.0
121196,0.7357639309582532,0.5108556388496169,18.306829268292685,-20686,0.13497051145702407,-378695.0702439025,-4229,-2003.0,-2792.0,-1532.0,-201814.63414634147,18450.0,9.75609756097561,0.5329212075994564,337761.0,0.035792000000000004,256500.0,90000.0,180000.0,12,1.8999537571385068,0.0,0.0,2.0,0.26547538037573265
1613,0.5783423418016703,0.5108556388496169,13.947001394700141,-17427,0.5322775004303667,-243054.3933054393,-979,-9597.0,-9276.0,-1815.0,-87499.58158995815,16132.5,5.02092050209205,0.36,225000.0,0.010276,225000.0,81000.0,81000.0,15,0.0,0.0,0.0,1.0,0.0
237474,0.5315803127723091,0.4083588531230431,20.0,-9741,0.01190842829278308,-194820.0,-1803,-4514.0,-116.0,0.0,-129880.0,13500.0,13.333333333333336,0.6666666666666666,270000.0,0.019101,270000.0,180000.0,180000.0,16,1.0,0.0,0.0,1.0,0.0
73381,0.6602896433825088,0.3425288720742255,20.0,-17370,0.4748416810592976,-347400.0,-917,-3212.0,-8248.0,-1502.0,-330030.0,13500.0,19.0,0.95,270000.0,0.031329,270000.0,128250.0,256500.0,8,0.0,1.0,1.0,2.0,0.0
227015,0.4078403815544985,0.5108556388496169,13.966480446927376,-15450,0.17980582524271846,-215782.12290502797,-4827,-7165.0,-2778.0,-832.0,-125872.90502793295,19332.0,8.147113594040967,0.5833333333333334,270000.0,0.0038130000000000004,270000.0,78750.0,157500.0,10,0.0,1.0,1.0,2.0,0.0
130241,0.6509188489487553,0.5460231970049609,30.998140111593305,-14702,0.0640729152496259,-455734.65592064476,-1249,-13152.0,-942.0,-1082.0,-60764.6207894193,21775.5,4.1330853482124414,0.13333333333333333,675000.0,0.015221,675000.0,45000.0,90000.0,6,7.0,1.0,1.0,2.0,0.0
155479,0.7865980708101314,0.746300213050371,14.326117886178864,-12138,0.27022573735376504,-173890.41890243904,-4415,-5380.0,-3280.0,-2313.0,-40706.70731707317,44280.0,3.3536585365853657,0.2340940206712114,634360.5,0.032561,567000.0,74250.0,148500.0,17,2.0,0.0,0.0,2.0,0.0
221594,0.6090363652068631,0.5108556388496169,10.007072135785007,-14441,0.15317498788172565,-144512.12871287132,-1501,-11877.0,-2212.0,-870.0,-153193.0693069307,12726.0,10.608203677510607,1.060070671378092,127350.0,0.01885,112500.0,67500.0,135000.0,16,1.8999537571385068,0.0,0.0,2.0,0.26547538037573265
50173,0.026008183927000918,0.4329616670974407,10.903071334214003,-13022,0.12286899093841193,-141979.79491413475,-1728,-1728.0,-1600.0,-743.0,-53756.605019815055,27252.0,4.128137384412153,0.3786215147889564,297130.5,0.006852,256500.0,28125.0,112500.0,5,1.0,1.0,1.0,4.0,0.0
144227,0.741681151542788,0.4722533429586386,30.260521042084175,-15855,0.04856512141280353,-479780.5611222445,-1401,-671.0,-770.0,-660.0,-231946.8937875752,22455.0,14.629258517034069,0.4834437086092716,679500.0,0.010006000000000001,679500.0,109500.0,328500.0,10,2.0,0.0,0.0,3.0,0.0
55236,0.6900657386948118,0.33928769990891394,34.014764338444074,-19899,0.13960500527664707,-676859.7955706986,-2800,-11095.0,-2778.0,-1908.0,-94165.24701873935,23773.5,4.73215975771342,0.13912075681691707,808650.0,0.005084,675000.0,112500.0,112500.0,13,2.0,0.0,0.0,1.0,0.0
227885,0.7014884575394932,0.4722533429586386,25.252951096121418,-11859,0.046125305675014765,-299474.7470489039,-4423,-5931.0,-547.0,-352.0,-199983.13659359192,10674.0,16.863406408094434,0.667779632721202,269550.0,0.030755,225000.0,45000.0,180000.0,10,0.0,2.0,2.0,4.0,0.0
36242,0.22862483651569715,0.6279908192952864,30.998140111593305,-14479,0.4317287105463085,-448822.07067575946,-5483,-3276.0,-6251.0,-2346.0,-35905.765654060764,36292.5,2.479851208927464,0.08,1125000.0,0.009334,1125000.0,45000.0,90000.0,14,0.0,1.0,1.0,2.0,0.0
303127,0.7086862890571883,0.4866531565147181,34.19972640218878,-14339,0.14233907524932005,-490389.8768809849,-5164,-4941.0,-2041.0,-1404.0,-91072.40570646863,46053.0,6.351377760406487,0.18571428571428567,1575000.0,0.022625,1575000.0,146250.0,292500.0,15,3.0,0.0,0.0,2.0,0.0
255985,0.17552420281265485,0.3774042489507649,26.803731859018654,-24166,0.09865743777677084,-647738.984105045,-4088,-9580.0,-2384.155641313444,-3.0,-111338.40129002533,19534.5,4.6072333563695,0.1718877572944867,523597.5,0.02461,468000.0,90000.0,90000.0,18,0.0,0.0,0.0,1.0,2.0
265089,0.07634992847265244,0.221335206354466,22.443729903536976,-21005,0.11350419620630535,-471430.54662379425,-4104,-440.0,-2384.155641313444,0.0,-101310.28938906752,11196.0,4.823151125401928,0.2148997134670487,251280.0,0.020713,180000.0,27000.0,54000.0,8,0.0,0.0,0.0,2.0,0.0
101150,0.5737656471824375,0.42765737003502935,20.703933747412012,-22422,0.10633108738352708,-464223.60248447204,-4991,-7309.0,-2384.155641313444,0.0,-154741.20082815734,32602.5,6.901311249137336,0.3333333333333333,675000.0,0.014519999999999996,675000.0,225000.0,225000.0,9,2.0,0.0,0.0,1.0,0.0
169978,0.2386589552873689,0.21518240418475384,10.111731843575418,-16359,0.2698208936976588,-165417.82122905026,-4842,-3396.0,-4414.0,-2058.0,-114238.82681564245,25776.0,6.983240223463688,0.6906077348066298,260640.0,0.018029,225000.0,180000.0,180000.0,12,1.0,0.0,0.0,1.0,0.0
246818,0.5103109866148409,0.3774042489507649,20.600750938673343,-21688,0.10992971418818903,-446789.0863579473,-4976,-10624.0,-2384.155641313444,0.0,-203579.47434292868,14382.0,9.386733416770962,0.4556500607533414,296280.0,0.020713,225000.0,135000.0,135000.0,8,7.0,0.0,0.0,1.0,0.0
16329,8.988454886681344e-05,0.22888341670067305,20.45945945945946,-13594,0.04656466087979992,-278125.8918918919,-2983,-1633.0,-633.0,-1527.0,-41333.108108108114,26640.0,3.0405405405405403,0.14861294583883752,545040.0,0.006305,450000.0,40500.0,81000.0,8,2.0,1.0,1.0,2.0,0.0
161286,0.5055068247210552,0.0817255924524642,32.72140681251731,-21834,0.10919463411713126,-714439.196344503,-4666,-536.0,-2384.155641313444,-2.0,-332558.8479645528,16249.5,15.231237884242592,0.4654823666816185,531706.5,0.019101,459000.0,247500.0,247500.0,11,0.0,2.0,2.0,1.0,0.0
259965,0.6529731232240271,0.14375805349116522,32.91126305507552,-19821,0.09570657383583067,-652334.1450146518,-3360,-8353.0,-1897.0,-1558.0,-111696.97197385227,59890.5,5.6352843940190835,0.17122662185856224,1971072.0,0.035792000000000004,1800000.0,168750.0,337500.0,9,3.0,0.0,0.0,2.0,0.0
49639,0.5672233571830246,0.445396241560834,18.29534087917873,-21047,0.5975673492659286,-385062.03948407475,-4154,-12939.0,-12577.0,-640.0,-144043.6957093972,17095.5,6.843906291129245,0.3740791896869245,312768.0,0.008625,270000.0,117000.0,117000.0,13,3.0,0.0,0.0,1.0,0.0
224349,0.7907129957803989,0.4241303111942548,32.69650655021834,-16196,0.13169918498394664,-529552.6200873362,-4530,-7171.0,-2133.0,-1973.0,-117874.81804949055,24732.0,7.27802037845706,0.22259321090706727,808650.0,0.072508,675000.0,180000.0,180000.0,18,1.0,2.0,2.0,1.0,0.0
127363,0.4181777122530149,0.3425288720742255,20.0,-9151,0.08217681127745602,-183020.0,-1822,-9094.0,-752.0,-1138.0,-167005.75,9000.0,18.25,0.9125,180000.0,0.025164,180000.0,54750.0,164250.0,12,1.0,4.0,4.0,3.0,0.0
285981,0.5488345582970109,0.180887977767074,20.0,-8294,0.019652761032071375,-165880.0,-26,-3874.0,-163.0,-556.0,-124410.0,9000.0,15.0,0.75,180000.0,0.030755,180000.0,45000.0,135000.0,16,1.0,2.0,2.0,3.0,0.0
88410,0.6784778666173765,0.4668640059537032,24.486191996994176,-20143,0.22007645335848686,-493225.3653954537,-3700,-10590.0,-4433.0,-850.0,-104063.96768739431,47907.0,5.166259628029307,0.21098665029921745,1173060.0,0.016612000000000002,1048500.0,123750.0,247500.0,15,2.0,5.0,5.0,2.0,0.0
25373,0.10241267789182376,0.5108556388496169,19.420763447079235,-19182,0.10968616411218853,-372529.0844418739,-2579,-1652.0,-2104.0,-1275.0,-138678.42683632154,15561.0,7.2296124927703875,0.37226201289515615,302206.5,0.01885,229500.0,56250.0,112500.0,11,1.8999537571385068,1.0,1.0,2.0,0.26547538037573265
113563,0.3236088196833177,0.7886807751817684,20.713404097753642,-13728,0.06912878787878787,-284353.611453962,-5157,-20.0,-949.0,-835.0,-77942.23648481857,36459.0,5.677610466551468,0.27410320581575504,755190.0,0.020713,675000.0,103500.0,207000.0,9,4.0,0.0,0.0,2.0,0.0
66969,0.18264425177947688,0.6738300778602003,30.999036299389648,-13648,0.027989449003517002,-423074.84741407,-2281,-1897.0,-382.0,-148.0,-109604.88274975908,28017.0,8.030838419531,0.2590673575129533,868500.0,0.00733,868500.0,112500.0,225000.0,21,0.0,0.0,0.0,2.0,0.0
173312,0.3901604474109754,0.7366226976503176,9.707262569832402,-12415,0.29536850583971,-120515.66480446927,-4043,-1104.0,-3667.0,-1029.0,-138715.08379888267,24165.0,11.1731843575419,1.1510128913443831,234576.0,0.010032,202500.0,90000.0,270000.0,7,0.0,0.0,0.0,3.0,0.0
106047,0.1915258625230554,0.6263042766749393,34.03051025775908,-21383,0.4711219192816724,-727674.4008416623,-4397,-3845.0,-10074.0,-1134.0,-149977.20497983517,25663.5,7.013852358407855,0.20610482491395124,873342.0,0.018029,729000.0,90000.0,180000.0,7,2.0,0.0,0.0,2.0,0.0
266293,0.3743508308703615,0.5531646987710016,24.553936814535927,-20709,0.1151265460096308,-508487.4774922246,-4193,-10610.0,-2384.155641313444,0.0,-101697.49549844493,27490.5,4.910787362907187,0.2,675000.0,0.014519999999999996,675000.0,135000.0,135000.0,9,1.0,1.0,1.0,1.0,0.0
21180,0.5016255457985507,0.3996756156233169,25.107719928186718,-13337,0.32368598635375273,-334861.66068222624,-4132,-952.0,-4317.0,-257.0,-115730.99940155596,30078.0,8.677438659485338,0.3456083899416041,755190.0,0.006670999999999999,675000.0,130500.0,261000.0,13,3.0,0.0,0.0,2.0,0.0
259829,0.7393870291183695,0.36896873825284665,27.659282941310806,-20015,0.2484636522608044,-553600.5480703358,-3543,-10661.0,-4973.0,-254.0,-123408.31240009135,19705.5,6.165791276547158,0.22291941875825627,545040.0,0.01885,450000.0,60750.0,121500.0,15,2.0,0.0,0.0,2.0,1.0
168658,0.5672072528827137,0.6380435278721609,34.083454633672964,-18967,0.09801233721727212,-646460.8840368752,-2507,-9478.0,-1859.0,-2094.0,-103531.65938864631,37098.0,5.458515283842795,0.16015146769922842,1264428.0,0.010643000000000001,990000.0,101250.0,202500.0,15,1.0,1.0,1.0,2.0,1.0
61138,0.5149657720015557,0.6195277080511546,10.503198701422708,-21828,0.10922464913475556,-229263.82125465482,-5070,-9590.0,-2384.155641313444,-913.0,-72947.57949011744,47128.5,3.3419268595435883,0.3181818181818182,495000.0,0.00496,495000.0,157500.0,157500.0,14,7.0,0.0,0.0,1.0,0.0
268388,0.6895791278967615,0.5108556388496169,12.735473600424516,-19709,0.028108985742554164,-251003.44919076678,-3228,-1535.0,-554.0,-194.0,-130730.96312019105,16960.5,6.633059166887769,0.5208333333333334,216000.0,0.028663,216000.0,56250.0,112500.0,8,5.0,10.0,10.0,2.0,0.0
95166,0.2538145228066292,0.5108556388496169,12.362101313320824,-18263,0.09593166511526036,-225769.05628517823,-1807,-2563.0,-1752.0,-279.0,-108504.37773608504,14391.0,5.941213258286428,0.4805989780948045,177903.0,0.008068,148500.0,42750.0,85500.0,6,1.8999537571385068,0.0,0.0,2.0,0.26547538037573265
101196,0.4767842822936214,0.7252764347002191,20.676852698993603,-22972,0.10378528823408688,-474988.66020128096,-4725,-7656.0,-2384.155641313444,0.0,-63052.150045745664,24592.5,2.744739249771272,0.1327445375622793,508495.5,0.006852,454500.0,33750.0,67500.0,7,0.0,2.0,2.0,2.0,0.0
266704,0.6713195033154381,0.0005272652387098817,9.285771543086172,-18787,0.14951828391973174,-174451.78997995993,-2324,-1094.0,-2809.0,-1970.0,-150597.19438877757,11227.5,8.016032064128256,0.8632596685082873,104256.0,0.031329,90000.0,45000.0,90000.0,10,4.0,0.0,0.0,2.0,0.0
160678,0.3297945489399022,0.5108556388496169,14.851744948832328,-23950,0.09954720840557177,-355699.2915245343,-4382,-9349.0,-2384.155641313444,0.0,-169679.8740488061,17149.5,7.084754657570191,0.4770318021201414,254700.0,0.006305,225000.0,60750.0,121500.0,7,1.8999537571385068,0.0,0.0,2.0,0.26547538037573265
198414,0.7990234184341509,0.4992720153045617,23.53029193261484,-16926,0.1830320217416992,-398273.72125143866,-464,-8493.0,-3098.0,-661.0,-61987.02521711834,43006.5,3.662237103693628,0.1556392548881843,1011955.5,0.022625,904500.0,52500.0,157500.0,11,0.0,0.0,0.0,3.0,1.0
258461,0.5423723216098111,0.6161216908872079,23.52111019640127,-16738,0.03477117935237185,-393696.3424673645,-295,-3258.0,-582.0,-3171.0,-108266.49417852523,38263.5,6.468305304010348,0.275,900000.0,0.014519999999999996,900000.0,82500.0,247500.0,10,4.0,0.0,0.0,3.0,0.0
190044,0.472558336152872,0.2608559142068693,18.433179723502306,-11329,0.14537911554417865,-208829.4930875576,-879,-1737.0,-1647.0,-700.0,-52207.3732718894,24412.5,4.6082949308755765,0.25,450000.0,0.0228,450000.0,56250.0,112500.0,9,2.0,2.0,2.0,2.0,2.0
710,0.743211582123909,0.5082869913916046,34.100534975270016,-20895,0.11410172966324213,-712530.6783082669,-2644,-14964.0,-2384.155641313444,-396.0,-130765.11557484607,44581.5,6.258201271828001,0.18352208481088345,1520253.0,0.009334,1327500.0,139500.0,279000.0,11,2.0,0.0,0.0,2.0,1.0
115417,0.5662192522687416,0.5108556388496169,12.473045057314721,-12074,0.1178565512671857,-150599.54602201795,-527,-415.0,-1423.0,-620.0,-38369.31108841221,39649.5,3.177845874475088,0.2547770700636943,494550.0,0.015221,450000.0,42000.0,126000.0,11,1.8999537571385068,0.0,0.0,3.0,0.26547538037573265
22646,0.6683792043453801,0.5108556388496169,10.049311094996376,-25009,0.09533190616631787,-251323.22117476433,-4477,-5193.0,-2384.155641313444,-368.0,-544068.165337201,6205.5,21.754894851341554,2.1648145475537595,62361.0,0.007120000000000001,58500.0,135000.0,135000.0,7,1.8999537571385068,0.0,0.0,1.0,0.26547538037573265
149664,0.472078723935541,0.5108556388496169,21.317416329140908,-13938,0.051155115511551164,-297122.148795566,-918,-276.0,-713.0,-1181.0,-62395.65124706885,21109.5,4.476657429119591,0.21,450000.0,0.018209,450000.0,31500.0,94500.0,7,7.0,1.0,1.0,3.0,0.0
305895,0.6837971052941673,0.14111510044661266,20.0,-9035,0.20099612617598228,-180700.0,-1724,-2575.0,-1816.0,-1627.0,-57824.0,11250.0,6.4,0.32,225000.0,0.019688999999999998,225000.0,24000.0,72000.0,12,3.0,0.0,0.0,3.0,1.0
215,0.2954329912505275,0.6212263380626669,13.783597518952446,-11259,0.014566124877875475,-155189.5244658856,-3951,-808.0,-164.0,-1203.0,-124151.61957270847,6529.5,11.026878015161957,0.8,90000.0,0.010966,90000.0,24000.0,72000.0,12,5.0,0.0,0.0,3.0,1.0
186133,0.623031889186404,0.22009464485041005,34.204139900071375,-18467,0.09969134131152868,-631647.8515346182,-1485,-9440.0,-1841.0,-2591.0,-92269.09350463958,31522.5,4.996431120628123,0.14607679465776294,1078200.0,0.025164,900000.0,157500.0,157500.0,15,0.0,0.0,0.0,1.0,2.0
95367,0.6425306482183333,0.5108556388496169,30.86674528301887,-17944,0.2970909496210433,-553872.8773584906,-1473,-5883.0,-5331.0,0.0,-66126.17924528303,30528.0,3.6851415094339615,0.11938872970391595,942300.0,0.008625,675000.0,56250.0,112500.0,11,1.8999537571385068,3.0,3.0,2.0,0.26547538037573265
86273,0.6284551021540158,0.6769925032909132,34.20074349442379,-12725,0.3429469548133595,-435204.4609665427,-4323,-6830.0,-4364.0,-1836.0,-56765.799256505576,30262.5,4.4609665427509295,0.13043478260869565,1035000.0,0.00702,1035000.0,45000.0,135000.0,11,0.0,4.0,4.0,3.0,0.0
206921,0.7731239246901391,0.7281412993111438,37.83564423402097,-17412,0.180622559154606,-658794.2374027731,-974,-1511.0,-3145.0,-2726.0,-58884.00405816706,66532.5,3.381805884342239,0.0893814801573114,2517300.0,0.031329,2250000.0,112500.0,225000.0,13,0.0,1.0,1.0,2.0,1.0
126058,0.4821928053197344,0.6512602186973006,8.82742681047766,-11783,0.12959348213527966,-104013.57010785824,-3117,-11753.0,-1527.0,-1876.0,-99030.67656534527,32125.5,8.404538450763411,0.9520938129770388,283585.5,0.008019,256500.0,135000.0,270000.0,11,4.0,0.0,0.0,2.0,0.0
15245,0.3561128198055254,0.3108182544189319,9.242325277596342,-11371,0.08530472253979421,-105094.48073154801,-2690,-5070.0,-970.0,-703.0,-55703.78837361201,27558.0,4.8987589810581325,0.5300353356890459,254700.0,0.02461,225000.0,67500.0,135000.0,10,1.0,0.0,0.0,2.0,0.0
43621,0.3153981859754021,0.7490217048463391,23.53746671738304,-17716,0.03081959810340935,-416989.7603651578,-1249,-3048.0,-546.0,0.0,-134773.67820464054,47322.0,7.607455306200077,0.32320620555914675,1113840.0,0.072508,900000.0,120000.0,360000.0,12,0.0,1.0,1.0,3.0,0.0
36863,0.6696623813379322,0.36896873825284665,18.35134074558535,-11533,0.06503078123645192,-211646.01281883585,-4046,-1244.0,-750.0,-115.0,-70902.6814911707,34402.5,6.147809025506867,0.3350059873410504,631332.0,0.031329,585000.0,105750.0,211500.0,17,0.0,5.0,5.0,2.0,0.0
63449,0.7063785147591967,0.6296742509538716,30.840464104423493,-15601,0.07236715595154157,-481142.080493111,-4299,-4042.0,-1129.0,-351.0,-56566.35242929659,24822.0,3.625815808556925,0.1175668367466905,765522.0,0.009334,639000.0,30000.0,90000.0,11,3.0,0.0,0.0,3.0,0.0
291939,0.5639728274704049,0.42765737003502935,19.58863858961802,-18708,0.21611075475732308,-366464.2507345739,-2205,-1080.0,-4043.0,-777.0,-122154.75024485796,13783.5,6.52954619653934,0.3333333333333333,270000.0,0.026392000000000002,270000.0,30000.0,90000.0,9,2.0,0.0,0.0,3.0,0.0
222297,0.327464230547016,0.1595195404777181,25.600231749710318,-10384,0.11835516178736515,-265832.8064889919,-2680,-4340.0,-1229.0,-430.0,-93585.68301789623,34951.5,9.012488734389082,0.3520471542016828,894766.5,0.020246,679500.0,157500.0,315000.0,14,1.0,0.0,0.0,2.0,0.0
238556,0.4861741631134937,0.8625103025687644,25.122472051249844,-12779,0.10219892010329447,-321040.07034292177,-4406,-6564.0,-1306.0,0.0,-48156.01055143826,35824.5,3.768370807687477,0.15,900000.0,0.028663,900000.0,67500.0,135000.0,14,4.0,0.0,0.0,2.0,0.0
278112,0.628164009885431,0.41885428862332175,10.052271813429837,-24753,0.05211489516422252,-248823.8841978287,-4305,-729.0,-1290.0,-906.0,-248823.8841978287,22383.0,10.052271813429837,1.0,225000.0,0.026392000000000002,225000.0,225000.0,225000.0,12,1.0,0.0,0.0,1.0,0.0
287333,0.64770717119529,0.266456808245056,15.525637510282426,-23570,0.10115212733616648,-365939.2761173567,-4292,-11166.0,-2384.155641313444,-1651.0,-206811.07759802573,16411.5,8.774335069920483,0.5651513545971529,254799.0,0.010147,193500.0,72000.0,144000.0,17,10.0,0.0,0.0,2.0,0.0
274541,0.5968707035111868,0.4614823912998385,8.426535927685,-14789,0.0248157414294408,-124620.03983453348,-4730,-742.0,-367.0,-1890.0,-147278.22889535772,29371.5,9.958633369082273,1.181818181818182,247500.0,0.028663,247500.0,292500.0,292500.0,16,2.0,0.0,0.0,1.0,0.0
307340,0.6191310191916428,0.046951022396856334,18.435561681598895,-14827,0.13920550347339314,-273344.07305306685,-5150,-2253.0,-2064.0,-886.0,-127730.87525844248,26118.0,8.61474844934528,0.4672897196261682,481500.0,0.035792000000000004,481500.0,112500.0,225000.0,14,3.0,0.0,0.0,2.0,1.0
